50240 	1665343769 	1665381319 	402.570 	399.570 	980 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50241 	1665483183 	1665485804 	285.750 	0.000 	25 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50242 	1665485859 	1665492258 	285.590 	0.000 	145 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50243 	1665492349 	1665500010 	285.750 	283.960 	190 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50244 	1665500080 	1665538410 	285.750 	283.960 	1005 	2.5E9 	-99. 	-999	-0.2657	-1.938	-13.38	-3.554	0.911911	0	36.93	-0.160	36.95	-0.143	36.95	-0.143	36.84	-0.249
50245 	1665538461 	1665542656 	285.750 	283.960 	95 	2.5E8 	-99. 	-999	-0.2103	-2.237	-12.43	-3.67	0.91553	0	37.09	-0.011	37.11	0.007	37.13	0.025	37.09	-0.012
50248 	1665544586 	1665557877 	285.750 	283.960 	330 	8.25E8 	-99. 	-999	-0.3286	-2.036	-12.68	-4.872	0.911062	0	37.23	0.122	37.24	0.137	37.27	0.162	37.27	0.157
50249 	1665558721 	1665561502 	285.750 	283.960 	70 	1.75E8 	-99. 	-999	-0.328	-1.837	-15.5	-8.901	0.915005	0	37.24	0.136	37.28	0.174	37.30	0.192	37.28	0.173
50250 	1665563383 	1665570626 	285.750 	283.960 	190 	4.75E8 	-99. 	-999	-0.3405	-1.876	-12.45	-4.039	0.91284	0	37.18	0.073	37.24	0.132	37.23	0.126	37.16	0.055
50251 	1665573526 	1665575612 	285.750 	283.960 	110 	2.5E8 	-99. 	-999	-0.3844	-1.709	-14.2	-4.664	0.908026	0	37.13	0.025	37.20	0.095	37.18	0.074	37.07	-0.029
50252 	1665576182 	1665595283 	285.750 	0.000 	1005 	2.3E9 	-99. 	-999	-0.3564	-0.8203	-13.3	-6.529	0.919458	0	36.94	-0.155	37.14	0.042	37.12	0.023	37.00	-0.094
50253 	1665595427 	1665616252 	285.750 	283.960 	1115 	2.53E9 	-99. 	-999	-0.3838	-0.8175	-13.04	-6.93	0.917967	0	36.98	-0.113	37.07	-0.031	37.05	-0.048	36.95	-0.146
50254 	1665617057 	1665634917 	285.750 	283.960 	960 	2.3E9 	-99. 	-999	-0.3775	-0.8372	-13.03	-7.03	0.924996	0	36.93	-0.163	37.02	-0.072	37.01	-0.085	36.91	-0.182
50255 	1665635949 	1665643807 	285.750 	283.960 	415 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50256 	1665645042 	1665645992 	285.750 	0.000 	45 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50257 	1665646151 	1665648032 	285.750 	0.000 	50 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50258 	1665648193 	1665648804 	285.750 	0.000 	10 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50260 	1665648958 	1665649956 	285.750 	283.960 	50 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50261 	1665650818 	1665651845 	285.750 	0.000 	50 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50262 	1665659225 	1665659871 	285.750 	283.960 	30 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50264 	1665660440 	1665661803 	284.180 	283.960 	55 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50266 	1665662015 	1665662493 	285.750 	283.960 	20 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50267 	1665662639 	1665663256 	284.180 	285.430 	30 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50269 	1665663626 	1665664167 	282.600 	281.010 	25 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50270 	1665664346 	1665664722 	281.030 	279.540 	5 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50272 	1665665539 	1665666135 	287.320 	285.430 	30 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50273 	1665666683 	1665667444 	288.890 	286.900 	35 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50274 	1665667659 	1665668373 	290.460 	288.370 	35 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50275 	1665668749 	1665669265 	292.030 	289.850 	25 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50276 	1665669420 	1665669803 	293.600 	291.320 	15 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50277 	1665669914 	1665670314 	295.170 	292.790 	15 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50278 	1665673356 	1665675385 	288.890 	0.000 	100 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50279 	1665727814 	1665730771 	288.890 	0.000 	150 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50280 	1665730882 	1665733958 	288.890 	286.900 	160 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50281 	1665736156 	1665742398 	288.890 	286.900 	330 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50282 	1665742650 	1665743596 	288.890 	286.900 	45 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50283 	1665744484 	1665746045 	290.460 	0.000 	70 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50284 	1665746111 	1665802963 	290.460 	287.930 	3020 	6.9E9 	-99. 	-999	0.4952	-1.829	-15.71	-5.452	0.91034	0	37.22	0.118	37.32	0.207	37.31	0.195	37.20	0.099
50285 	1665803225 	1665816444 	290.460 	288.370 	675 	1.47E9 	-99. 	-999	0.4616	-1.723	-15.4	-5.837	0.911824	0	37.42	0.306	37.45	0.336	37.43	0.310	37.45	0.331
50290 	1665819203 	1665826921 	290.460 	288.370 	405 	9.2E8 	-99. 	-999	0.5482	-1.727	-18.08	-5.696	0.910934	0	37.42	0.300	37.44	0.319	37.42	0.304	37.44	0.324
50291 	1665826971 	1665865213 	290.460 	288.370 	2055 	3.8E9 	-99. 	-999	0.4789	-1.776	-15.92	-5.151	0.907637	0	37.20	0.100	37.30	0.189	37.28	0.166	37.23	0.122
50293 	1665866056 	1665885369 	288.890 	286.900 	610 	1.0E9 	-99. 	-999	-1.709	-0.8506	-12.57	-7.663	0.908266	0	37.32	0.211	37.35	0.239	37.27	0.157	37.33	0.219
50294 	1665885406 	1665943899 	288.890 	286.900 	3140 	6.2E9 	-99. 	-999	0.5046	-1.835	-14.94	-5.381	0.911428	0	37.42	0.300	37.37	0.256	37.39	0.276	37.39	0.278
50295 	1665943975 	1665958235 	288.890 	286.900 	710 	8.5E8 	-99. 	-999	-0.0495	-1.281	-15.49	-4.704	0.908713	0	37.22	0.117	37.23	0.124	37.21	0.105	37.04	-0.053
50296 	1665958277 	1665962167 	288.890 	286.900 	205 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50297 	1665962206 	1665963183 	288.890 	286.900 	40 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50298 	1665963248 	1665968308 	287.320 	285.130 	150 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50305 	1665974382 	1665989705 	288.890 	286.900 	790 	1.6E9 	-99. 	-999	0.3995	-1.613	-16.25	-5.84	0.91133	0	37.39	0.274	37.39	0.277	37.39	0.278	37.40	0.288
50306 	1665989811 	1665999910 	287.320 	285.130 	475 	1.2E9 	-99. 	-999	-0.5608	-1.617	-17.84	-4.643	0.918542	0	37.38	0.263	37.39	0.278	37.39	0.275	37.39	0.272
50307 	1666002414 	1666059924 	287.320 	285.130 	3030 	7.2E9 	-99. 	-999	-0.4218	-1.711	-17.7	-4.726	0.920293	0	37.21	0.103	37.25	0.143	37.23	0.121	37.16	0.059
50308 	1666060034 	1666077340 	287.320 	285.130 	910 	2.16E9 	-99. 	-999	-0.39	-1.671	-17.42	-5.467	0.918693	0	37.45	0.330	37.45	0.334	37.45	0.331	37.49	0.372
50309 	1666077408 	1666078497 	295.170 	292.500 	10 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50311 	1666079049 	1666080805 	295.170 	293.090 	90 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50312 	1666080934 	1666136816 	295.170 	292.790 	2985 	6.6E9 	-99. 	-999	-0.4972	-1.626	-17.89	-5.254	0	0	0	0	0	0	0	0	0	0
50313 	1666136861 	1666166710 	295.170 	292.790 	1575 	3.52E9 	-99. 	-999	-0.4892	-1.584	-17.21	-5.493	0	0	0	0	0	0	0	0	0	0
50316 	1666169669 	1666173577 	295.170 	292.790 	205 	5.0E8 	-99. 	-999	-0.4812	-1.646	-20.62	-6.39	0	0	0	0	0	0	0	0	0	0
50317 	1666174476 	1666176188 	295.170 	292.790 	55 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50318 	1666176339 	1666176796 	295.170 	292.790 	20 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50319 	1666176928 	1666179084 	295.170 	292.790 	105 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50320 	1666179311 	1666182406 	293.680 	292.790 	35 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50321 	1666182629 	1666237749 	293.600 	291.320 	2950 	6.6E9 	-99. 	-999	-0.4764	-1.584	-18.61	-4.8	0	0	0	0	0	0	0	0	0	0
50322 	1666238013 	1666250763 	293.600 	291.320 	665 	1.32E9 	-99. 	-999	-0.4646	-1.597	-19.3	-6.324	0	0	0	0	0	0	0	0	0	0
50323 	1666251535 	1666270341 	293.600 	291.320 	1010 	2.2E9 	-99. 	-999	-0.4927	-1.553	-18.78	-5.186	0.918815	0	37.30	0.189	37.32	0.205	37.31	0.196	37.29	0.183
50324 	1666271202 	1666272473 	292.030 	289.850 	60 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50325 	1666272614 	1666329810 	292.030 	289.850 	3015 	7.2E9 	-99. 	-999	-0.4924	-1.543	-18.08	-5.366	0.919795	0	37.28	0.167	37.34	0.225	37.33	0.221	37.31	0.202
50326 	1666330034 	1666357996 	292.030 	289.850 	1500 	3.45E9 	-99. 	-999	-0.4832	-1.595	-18.61	-5.268	0.9203	0	37.50	0.383	37.52	0.401	37.46	0.338	37.50	0.379
50327 	1666358051 	1666362551 	292.030 	289.850 	235 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50328 	1666362630 	1666391858 	284.490 	282.340 	1520 	3.6E9 	-99. 	-999	-0.4258	-1.673	-18.02	-4.91	0.923291	0	37.15	0.044	37.28	0.167	37.25	0.138	37.16	0.056
50329 	1666392473 	1666421618 	284.490 	282.340 	1525 	3.75E9 	-99. 	-999	-0.4183	-1.662	-19.12	-5.003	0.929306	0	37.14	0.038	37.18	0.073	37.16	0.053	37.10	0.004
50330 	1666421898 	1666448416 	284.490 	282.340 	1415 	3.88E9 	-99. 	-999	-0.4272	-1.716	-19.07	-5.2	0	0	37.05	-0.051	37.12	0.016	37.10	0.002	36.95	-0.139
50331 	1666448583 	1666452276 	284.490 	282.340 	195 	5.35E8 	-99. 	-999	-0.453	-1.637	-17.22	-3.252	0	0	37.11	0.005	37.11	0.007	37.11	0.007	37.08	-0.022
50332 	1666452338 	1666455737 	284.490 	282.340 	180 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50333 	1666455785 	1666458934 	282.920 	280.860 	165 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50334 	1666458977 	1666487240 	282.920 	280.860 	1510 	3.45E9 	-99. 	-999	-0.4185	-1.602	-20.08	-4.947	0.927759	0	37.06	-0.041	37.10	-0.002	37.09	-0.006	37.07	-0.027
50335 	1666487388 	1666520331 	282.920 	280.860 	1770 	3.78E9 	-99. 	-999	-0.3673	-1.588	-18.09	-4.912	0.926854	0	37.04	-0.061	37.08	-0.023	37.07	-0.029	37.05	-0.043
50336 	1666520455 	1666549542 	282.920 	280.860 	1525 	2.94E9 	-99. 	-999	-0.4118	-1.562	-19.26	-4.846	0.924219	0	37.10	0.001	37.09	-0.009	37.09	-0.010	37.08	-0.023
50337 	1666549608 	1666554780 	282.920 	280.860 	275 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50338 	1666554826 	1666595895 	281.030 	278.950 	2195 	5.25E9 	-99. 	-999	-0.3561	-1.628	-18.46	-5.428	0.928143	0	37.36	0.246	37.33	0.220	37.34	0.229	37.32	0.207
50343 	1666597972 	1666637563 	281.030 	0.000 	2105 	4.62E9 	-99. 	-999	-0.4599	-1.57	-18.59	-3.368	0.925011	0	37.30	0.189	37.34	0.224	37.32	0.210	37.28	0.167
50344 	1666638295 	1666638295 	281.030 	279.090 	1140 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50345 	1666666677 	1666667166 	281.030 	279.090 	5 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50349 	1666671368 	1666675678 	281.030 	279.090 	200 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50350 	1666677441 	1666691938 	279.460 	277.620 	750 	1.4E9 	-99. 	-999	-0.7351	-1.679	-20.54	-3.12	0.920981	0	37.45	0.331	37.42	0.307	37.31	0.203	37.46	0.340
50351 	1666694481 	1666738981 	279.460 	277.330 	1785 	4.25E9 	-99. 	-999	-0.6017	-1.747	-21.38	-2.992	0.924107	0	37.19	0.089	37.20	0.099	37.23	0.126	37.18	0.080
50357 	1666741242 	1666741703 	279.460 	277.330 	5 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50359 	1666742875 	1666779617 	279.460 	277.330 	1970 	5.0E9 	-99. 	-999	-0.5747	-1.771	-20.74	-2.511	0.924258	0	37.40	0.284	37.39	0.275	37.40	0.286	37.41	0.296
50360 	1666779939 	1666825150 	279.460 	277.330 	2420 	6.0E9 	-99. 	-999	-0.4508	-1.778	-20	-3.098	0.924194	0	37.23	0.125	37.26	0.149	37.25	0.139	37.16	0.060
50361 	1666825192 	1666871995 	277.890 	275.850 	2120 	4.2E9 	-99. 	-999	-0.4388	-1.731	-20.63	-3.13	0.924184	0	37.34	0.232	37.38	0.266	37.34	0.226	37.35	0.242
50362 	1666872203 	1666928990 	276.320 	274.380 	3005 	7.5E9 	-99. 	-999	-0.6965	-1.737	-21.3	-3.603	0.926373	0	37.27	0.160	37.32	0.204	37.33	0.221	37.28	0.169
50363 	1666929128 	1666931022 	276.320 	274.290 	70 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50364 	1666938895 	1666970736 	276.320 	0.000 	1580 	3.52E9 	-99. 	-999	-0.7069	-1.702	-21.42	-4.302	0.924041	0	37.35	0.239	37.35	0.242	37.39	0.278	37.34	0.225
50365 	1666970962 	1667028779 	275.220 	272.820 	3090 	7.50E9 	-99. 	-999	-0.585	-1.708	-20.05	-2.864	0.924547	0	37.26	0.151	37.32	0.206	37.34	0.229	37.26	0.155
50366 	1667028858 	1667056851 	275.220 	272.820 	1485 	3.0E9 	-99. 	-999	-0.5957	-1.709	-22.38	-3.311	0.922197	0	37.37	0.254	37.42	0.305	37.40	0.289	37.37	0.257
50367 	1667056986 	1667058580 	275.220 	272.820 	80 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50368 	1667058696 	1667099861 	273.650 	271.350 	2190 	5.5E9 	-99. 	-999	-0.1431	-1.776	-20.32	-3.147	0.921628	0	37.33	0.222	37.40	0.280	37.34	0.232	37.34	0.228
50369 	1667103551 	1667131368 	273.650 	271.350 	1490 	3.3E9 	-99. 	-999	-0.1586	-1.762	-19.09	-2.849	0.923104	0	37.45	0.328	37.43	0.310	37.42	0.306	37.45	0.337
50370 	1667131441 	1667145960 	273.650 	271.350 	760 	1.76E9 	-99. 	-999	-0.2074	-1.698	-19.91	-3.747	0.923788	0	37.18	0.078	37.37	0.254	37.23	0.122	37.27	0.166
