80416	1751312126	1751372396	286.012752	301.7032623	3230	0	0	0	0	0	6.334313264681489	3.653865163321616	0.8127015259795131	0	0	0	0	0	0	0	0	0	0.04677390401961494	0.06483084007254564	0	0	0	0	0	0	0	0	11.814628200980497	0.06949711980317907	14.475865657040586	0.04426422626129156	0	0	0	0	0	0	0	0	8	0	1	1
80421	1751382826	1751439265	286.012752	301.7032623	3005	0	0	0	0	0	6.63247478619334	4.239968336184504	0.8099079442443882	0	0	0	0	0	0	0	0	0	0.04885954519849967	0.06800569497934386	0	0	0	0	0	0	0	0	11.909355813749405	0.07447524208374645	14.645441362937289	0.046929008668955774	0	0	0	0	0	0	0	0	8	0	1	1
80422	1751440758	1751458759	286.012752	301.7032623	965	0	0	0	0	0	-0.689190637481589	-0.5440309444873876	0.5862744878018553	0	0	0	0	0	0	0	0	0	3.7398245052718537	1.5301013388613605	0	0	0	0	0	0	0	0	35.78915226255596	1.262298750801646	21.649876618914135	3.7539963814307526	0	0	0	0	0	0	0	0	8	0	0	1
80426	1751470888	1751529639	284.480088	300.1595719	3035	0	0	0	0	0	6.695074329184898	4.090212262108027	0.8085803179307227	0	0	0	0	0	0	0	0	0	0.049495516030912866	0.0676373649873484	0	0	0	0	0	0	0	0	11.813020946636225	0.07140114489005978	14.347708829605592	0.047114614275402644	0	0	0	0	0	0	0	0	9	0	1	1
80427	1751529883	1751575386	284.480088	300.1595719	2395	0	0	0	0	0	6.69006714691459	4.411876279060105	0.8081539092057608	0	0	0	0	0	0	0	0	0	0.05522720036455746	0.07452645839200843	0	0	0	0	0	0	0	0	11.884334775879136	0.07959761321734593	14.332188853045409	0.05291252499738697	0	0	0	0	0	0	0	0	9	0	1	1
80428	1751575846	1751619880	284.480088	300.1595719	2300	0	0	0	0	0	6.861909942639705	4.078545640651893	0.8094099014761271	0	0	0	0	0	0	0	0	0	0.055216122127761884	0.07525811968952824	0	0	0	0	0	0	0	0	11.920609547170157	0.08014844006945943	14.4395069708526	0.05305771873684506	0	0	0	0	0	0	0	0	9	0	1	1
80431	1751626463	1751691941	282.9584503	298.6048552	3480	0	0	0	0	0	6.768046478368521	3.1542836659305955	0.8109565194349667	0	0	0	0	0	0	0	0	0	0.0433259919259353	0.06028979173273936	0	0	0	0	0	0	0	0	12.052366596899711	0.0664788354028154	14.84200937733508	0.041756919519239766	0	0	0	0	0	0	0	0	10	0	1	1
80432	1751692634	1751778038	282.9584503	298.6048552	4530	0	0	0	0	0	6.806217424224354	3.1364658616575776	0.8134586535795713	0	0	0	0	0	0	0	0	0	0.03777252462387384	0.052634800486715	0	0	0	0	0	0	0	0	12.071978267024575	0.05826403172584005	14.88312552664378	0.0364774482667416	0	0	0	0	0	0	0	0	10	0	1	1
80434	1751790336	1751873987	282.9584503	298.6048552	4210	0	0	0	0	0	-8.976863401782103	-0.06143541053556448	0.5444069007080209	0	0	0	0	0	0	0	0	0	2.627614561806876	0.8819767967877646	0	0	0	0	0	0	0	0	47.35714981223237	0.9091584710846252	26.87649335378737	2.4701695587263046	0	0	0	0	0	0	0	0	10	0	0	1
80436	1751879308	1751963710	281.4147599	297.0611648	3310	0	0	0	0	0	7.425400918413987	2.2516394379296445	0.8112367669738564	0	0	0	0	0	0	0	0	0	0.04666470026538951	0.0649547013307334	0	0	0	0	0	0	0	0	12.124538583623924	0.07271422299693064	14.98790548413529	0.04487865373398314	0	0	0	0	0	0	0	0	11	0	1	1
80439	1751981804	1752040755	281.4147599	297.0611648	3175	0	0	0	0	0	7.440261369171649	1.3793791689711101	0.8164994617967087	0	0	0	0	0	0	0	0	0	0.04798201733105833	0.06881498951253127	0	0	0	0	0	0	0	0	12.03408896992919	0.07767743173866659	15.175402691007445	0.04626984062888351	0	0	0	0	0	0	0	0	11	0	1	1
80441	1752067416	1752133853	279.8820959	295.4954216	3560	0	0	0	0	0	7.675592992094003	0.32389213819433765	0.8194557756990127	0	0	0	0	0	0	0	0	0	0.04514796490937428	0.06206393194983226	0	0	0	0	0	0	0	0	12.2169853171771	0.06922057265726345	14.95071546299341	0.04387013153690056	0	0	0	0	0	0	0	0	12	0	1	1
80442	1752134181	1752170707	279.8820959	295.4954216	1960	0	0	0	0	0	7.565060888088521	0.4461909272748338	0.8186733033536641	0	0	0	0	0	0	0	0	0	0.06153150577151562	0.08172697446601646	0	0	0	0	0	0	0	0	12.313765122173919	0.09022505704034867	14.734510245786112	0.0604994502452838	0	0	0	0	0	0	0	0	12	0	1	1
