# Channel Old_Q Old_C 1WfSliding_Q 1WfSliding_C 1WfSlidingCMN_Q 1WfSlidingCMN_C 1WfFixed_Q 1WfFixed_C 1WfFixedCMN_Q 1WfFixedCMN_C CumSliding_Q CumSliding_C CumSlidingCMN_Q CumSlidingCMN_C CumFixed_Q CumFixed_C CumFixedCMN_Q CumFixedCMN_C 
18 1.313760e+05 2.842427e-02 5.525775e+05 1.195547e-01 5.442821e+01 1.177599e-05 2.299080e+05 4.974247e-02 1.221888e+05 2.643655e-02 1.046261e+02 2.263672e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.433573e+03 3.101653e-04 
19 4.533937e+04 9.809543e-03 1.205820e+05 2.608890e-02 0.000000e+00 0.000000e+00 7.934390e+04 1.716670e-02 1.221944e+05 2.643776e-02 1.140283e+01 2.467095e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.433573e+03 3.101653e-04 
20 5.212276e+04 1.127719e-02 1.249856e+05 2.704165e-02 1.164938e+00 2.520439e-07 9.121483e+04 1.973507e-02 1.221821e+05 2.643509e-02 1.421142e+01 3.074757e-06 0.000000e+00 0.000000e+00 4.341016e-02 9.392142e-09 1.433573e+03 3.101653e-04 
21 1.554896e+05 3.364145e-02 6.004251e+05 1.299069e-01 2.018083e+04 4.366287e-03 2.721068e+05 5.887253e-02 1.269435e+05 2.746527e-02 1.991713e+02 4.309233e-05 3.407416e+00 7.372224e-07 0.000000e+00 0.000000e+00 1.282249e+03 2.774251e-04 
22 5.032221e+04 1.088762e-02 1.278316e+05 2.765741e-02 3.574542e+05 7.733814e-02 8.806387e+04 1.905334e-02 4.769171e+05 1.031849e-01 1.588794e+01 3.437486e-06 4.015207e+02 8.687229e-05 0.000000e+00 0.000000e+00 7.170687e+02 1.551437e-04 
23 9.288051e+05 2.009546e-01 1.640300e+06 3.548922e-01 1.883947e+06 4.076073e-01 1.625409e+06 3.516705e-01 1.850704e+06 4.004148e-01 1.528504e+04 3.307042e-03 1.383087e+04 2.992423e-03 1.424863e+04 3.082806e-03 1.360188e+04 2.942878e-03 
24 6.376924e+05 1.379700e-01 1.088796e+06 2.355700e-01 1.272118e+06 2.752331e-01 1.115962e+06 2.414474e-01 1.278983e+06 2.767185e-01 8.576050e+03 1.855498e-03 9.327253e+03 2.018027e-03 7.979836e+03 1.726503e-03 9.381922e+03 2.029855e-03 
25 1.314281e+05 2.843554e-02 4.237640e+05 9.168480e-02 1.102356e+05 2.385038e-02 2.299991e+05 4.976219e-02 1.987482e+05 4.300079e-02 1.741649e+02 3.768200e-05 2.006820e+01 4.341920e-06 0.000000e+00 0.000000e+00 1.085210e+03 2.347940e-04 
26 1.570523e+05 3.397954e-02 5.433042e+05 1.175483e-01 2.395016e+04 5.181812e-03 2.748415e+05 5.946419e-02 1.275765e+05 2.760222e-02 2.365735e+02 5.118460e-05 3.042609e+00 6.582934e-07 0.000000e+00 0.000000e+00 1.280857e+03 2.771239e-04 
27 1.402152e+05 3.033671e-02 6.207686e+05 1.343084e-01 4.080786e+03 8.829115e-04 2.453766e+05 5.308924e-02 1.205089e+05 2.607309e-02 1.785454e+02 3.862976e-05 1.394429e+00 3.016961e-07 0.000000e+00 0.000000e+00 1.360157e+03 2.942812e-04 
28 4.387037e+04 9.491713e-03 1.300710e+05 2.814193e-02 1.282366e+03 2.774504e-04 7.677315e+04 1.661050e-02 1.207024e+05 2.611496e-02 1.800036e+01 3.894524e-06 1.820906e-01 3.939678e-08 0.000000e+00 0.000000e+00 1.360186e+03 2.942873e-04 
29 4.466178e+04 9.662940e-03 1.320800e+05 2.857658e-02 2.972337e+04 6.430894e-03 7.815811e+04 1.691015e-02 1.430014e+05 3.093953e-02 1.986074e+01 4.297034e-06 3.444430e+00 7.452305e-07 0.000000e+00 0.000000e+00 1.282590e+03 2.774989e-04 
30 2.252359e+05 4.873162e-02 5.614369e+05 1.214714e-01 2.541453e+05 5.498642e-02 3.941627e+05 8.528033e-02 2.799308e+05 6.056531e-02 4.133949e+01 8.944136e-06 5.001155e+01 1.082041e-05 0.000000e+00 0.000000e+00 2.686636e+02 5.812757e-05 
31 7.033059e+05 1.521660e-01 1.264408e+06 2.735650e-01 1.603358e+06 3.468995e-01 1.230785e+06 2.662905e-01 1.620419e+06 3.505908e-01 0.000000e+00 0.000000e+00 1.189110e+04 2.572737e-03 0.000000e+00 0.000000e+00 1.194584e+04 2.584580e-03 
