# Channel Old_Q Old_C 1WfSliding_Q 1WfSliding_C 1WfSlidingCMN_Q 1WfSlidingCMN_C 1WfFixed_Q 1WfFixed_C 1WfFixedCMN_Q 1WfFixedCMN_C CumSliding_Q CumSliding_C CumSlidingCMN_Q CumSlidingCMN_C CumFixed_Q CumFixed_C CumFixedCMN_Q CumFixedCMN_C 
17 1.081487e+05 2.032938e-02 5.744671e+05 1.079861e-01 1.791793e+05 3.368143e-02 1.892603e+05 3.557642e-02 9.557805e+04 1.796640e-02 1.396121e+02 2.624374e-05 1.916328e+01 3.602239e-06 0.000000e+00 0.000000e+00 3.990830e+02 7.501809e-05 
18 1.126645e+05 2.117824e-02 5.879156e+05 1.105141e-01 0.000000e+00 0.000000e+00 1.971628e+05 3.706192e-02 1.103495e+05 2.074308e-02 2.062986e+02 3.877922e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.148279e+03 2.158491e-04 
19 4.825785e+04 9.071325e-03 1.343997e+05 2.526395e-02 0.000000e+00 0.000000e+00 8.445123e+04 1.587482e-02 1.103495e+05 2.074308e-02 2.682057e+01 5.041629e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.148279e+03 2.158491e-04 
20 5.650638e+04 1.062185e-02 1.399862e+05 2.631407e-02 0.000000e+00 0.000000e+00 9.888616e+04 1.858824e-02 1.103495e+05 2.074308e-02 2.917133e+01 5.483515e-06 0.000000e+00 0.000000e+00 1.514020e+00 2.845996e-07 1.148279e+03 2.158491e-04 
21 1.404385e+05 2.639909e-02 6.419866e+05 1.206782e-01 1.268725e+04 2.384900e-03 2.457674e+05 4.619841e-02 1.134666e+05 2.132902e-02 3.476521e+02 6.535032e-05 1.881073e+00 3.535970e-07 0.000000e+00 0.000000e+00 1.060664e+03 1.993796e-04 
22 5.412483e+04 1.017418e-02 1.427773e+05 2.683873e-02 4.185873e+05 7.868444e-02 9.471845e+04 1.780481e-02 5.483566e+05 1.030780e-01 3.152114e+01 5.925223e-06 9.508169e+02 1.787309e-04 8.559473e-01 1.608977e-07 1.239918e+03 2.330751e-04 
23 1.187022e+06 2.231319e-01 2.134043e+06 4.011493e-01 2.461431e+06 4.626903e-01 2.077289e+06 3.904809e-01 2.407458e+06 4.525447e-01 2.057620e+04 3.867836e-03 2.243126e+04 4.216543e-03 1.940255e+04 3.647218e-03 2.197379e+04 4.130550e-03 
24 8.245987e+05 1.550049e-01 1.427289e+06 2.682963e-01 1.737832e+06 3.266710e-01 1.443048e+06 2.712586e-01 1.743127e+06 3.276663e-01 1.280732e+04 2.407470e-03 1.590275e+04 2.989338e-03 1.220489e+04 2.294228e-03 1.591936e+04 2.992460e-03 
25 1.266259e+05 2.380265e-02 4.476319e+05 8.414412e-02 1.373672e+05 2.582177e-02 2.215953e+05 4.165463e-02 2.132004e+05 4.007659e-02 2.681942e+02 5.041411e-05 2.872119e+01 5.398899e-06 0.000000e+00 0.000000e+00 7.673739e+02 1.442480e-04 
26 1.493277e+05 2.807004e-02 5.810213e+05 1.092182e-01 1.416701e+04 2.663060e-03 2.613234e+05 4.912257e-02 1.154342e+05 2.169888e-02 3.894891e+02 7.321466e-05 1.450205e+00 2.726040e-07 0.000000e+00 0.000000e+00 1.111204e+03 2.088800e-04 
27 1.218356e+05 2.290219e-02 6.541682e+05 1.229680e-01 1.113417e+03 2.092958e-04 2.132123e+05 4.007883e-02 1.098376e+05 2.064685e-02 3.102246e+02 5.831484e-05 1.316717e-02 2.475114e-09 0.000000e+00 0.000000e+00 1.148279e+03 2.158491e-04 
28 4.622868e+04 8.689890e-03 1.438133e+05 2.703347e-02 3.485770e+02 6.552417e-05 8.090019e+04 1.520731e-02 1.098695e+05 2.065285e-02 3.460961e+01 6.505782e-06 1.460924e-03 2.746189e-10 0.000000e+00 0.000000e+00 1.148279e+03 2.158491e-04 
29 4.730185e+04 8.891622e-03 1.460492e+05 2.745377e-02 1.693250e+04 3.182907e-03 8.277825e+04 1.556034e-02 1.244093e+05 2.338598e-02 3.701462e+01 6.957866e-06 1.717671e+00 3.228813e-07 3.956608e-02 7.437481e-09 1.111383e+03 2.089135e-04 
30 2.287355e+05 4.299682e-02 5.764825e+05 1.083650e-01 2.940963e+05 5.528310e-02 4.002871e+05 7.524444e-02 3.164781e+05 5.949035e-02 3.572230e+01 6.714941e-06 1.663645e+02 3.127255e-05 0.000000e+00 0.000000e+00 1.798317e+02 3.380408e-05 
31 9.875473e+05 1.856354e-01 1.771723e+06 3.330417e-01 2.153768e+06 4.048571e-01 1.728208e+06 3.248619e-01 2.169975e+06 4.079035e-01 0.000000e+00 0.000000e+00 1.980615e+04 3.723084e-03 0.000000e+00 0.000000e+00 1.982661e+04 3.726930e-03 
