# Channel Old_Q Old_C 1WfSliding_Q 1WfSliding_C 1WfSlidingCMN_Q 1WfSlidingCMN_C 1WfFixed_Q 1WfFixed_C 1WfFixedCMN_Q 1WfFixedCMN_C CumSliding_Q CumSliding_C CumSlidingCMN_Q CumSlidingCMN_C CumFixed_Q CumFixed_C CumFixedCMN_Q CumFixedCMN_C 
21 1.789120e+05 4.038185e-02 5.849755e+05 1.320336e-01 3.264776e+04 7.368858e-03 3.130960e+05 7.066825e-02 1.536858e+05 3.468811e-02 1.564183e+02 3.530484e-05 4.035443e+00 9.108314e-07 0.000000e+00 0.000000e+00 1.262651e+03 2.849903e-04 
22 6.469897e+04 1.460307e-02 1.352101e+05 3.051799e-02 3.562364e+05 8.040536e-02 1.132232e+05 2.555537e-02 4.723800e+05 1.066199e-01 1.166496e+01 2.632874e-06 2.403241e+02 5.424304e-05 3.023118e+00 6.823415e-07 5.079967e+02 1.146589e-04 
23 7.750713e+05 1.749397e-01 1.352856e+06 3.053503e-01 1.477290e+06 3.334360e-01 1.356375e+06 3.061445e-01 1.446404e+06 3.264649e-01 1.167429e+04 2.634979e-03 6.654639e+03 1.502005e-03 1.040595e+04 2.348704e-03 6.467927e+03 1.459862e-03 
24 5.302743e+05 1.196871e-01 8.855918e+05 1.998851e-01 9.253452e+05 2.088577e-01 9.279800e+05 2.094524e-01 9.490282e+05 2.142031e-01 5.345530e+03 1.206528e-03 4.174132e+03 9.421345e-04 4.709293e+03 1.062925e-03 4.230719e+03 9.549067e-04 
25 1.512018e+05 3.412744e-02 4.149915e+05 9.366685e-02 9.797657e+04 2.211408e-02 2.646031e+05 5.972301e-02 2.184963e+05 4.931634e-02 1.084117e+02 2.446937e-05 1.297148e+01 2.927766e-06 7.213057e-01 1.628044e-07 1.209473e+03 2.729876e-04 
26 1.785667e+05 4.030392e-02 5.326299e+05 1.202188e-01 3.735482e+04 8.431278e-03 3.124918e+05 7.053186e-02 1.520118e+05 3.431027e-02 1.559961e+02 3.520955e-05 2.943282e+00 6.643220e-07 5.957897e-01 1.344744e-07 1.257814e+03 2.838985e-04 
27 1.536072e+05 3.467036e-02 5.981690e+05 1.350115e-01 1.143779e+04 2.581599e-03 2.688126e+05 6.067313e-02 1.437073e+05 3.243587e-02 1.703805e+02 3.845623e-05 9.326515e-01 2.105068e-07 0.000000e+00 0.000000e+00 1.380154e+03 3.115116e-04 
28 5.453005e+04 1.230786e-02 1.342946e+05 3.031136e-02 4.930368e+03 1.112823e-03 9.542760e+04 2.153876e-02 1.454912e+05 3.283850e-02 9.189081e+00 2.074048e-06 1.447093e+00 3.266202e-07 0.000000e+00 0.000000e+00 1.371901e+03 3.096488e-04 
29 5.574039e+04 1.258105e-02 1.365754e+05 3.082615e-02 5.571786e+04 1.257596e-02 9.754569e+04 2.201683e-02 1.863307e+05 4.205632e-02 1.011464e+01 2.282954e-06 4.764324e+00 1.075346e-06 0.000000e+00 0.000000e+00 1.257363e+03 2.837967e-04 
30 2.067937e+05 4.667497e-02 5.414151e+05 1.222017e-01 1.971168e+05 4.449082e-02 3.618889e+05 8.168119e-02 2.094081e+05 4.726506e-02 3.488140e+01 7.873008e-06 1.887200e+01 4.259559e-06 0.000000e+00 0.000000e+00 2.483592e+02 5.605664e-05 
31 4.985577e+05 1.125284e-01 8.900694e+05 2.008957e-01 1.180378e+06 2.664207e-01 8.724760e+05 1.969247e-01 1.203567e+06 2.716546e-01 0.000000e+00 0.000000e+00 5.385141e+03 1.215469e-03 0.000000e+00 0.000000e+00 5.420574e+03 1.223466e-03 
