# Channel Old_Q Old_C 1WfSliding_Q 1WfSliding_C 1WfSlidingCMN_Q 1WfSlidingCMN_C 1WfFixed_Q 1WfFixed_C 1WfFixedCMN_Q 1WfFixedCMN_C CumSliding_Q CumSliding_C CumSlidingCMN_Q CumSlidingCMN_C CumFixed_Q CumFixed_C CumFixedCMN_Q CumFixedCMN_C 
10 2.215850e+05 3.585820e-02 6.506785e+05 1.052966e-01 7.166842e+04 1.159781e-02 3.877737e+05 6.275184e-02 1.965596e+05 3.180844e-02 3.839919e+03 6.213984e-04 5.475345e+01 8.860528e-06 2.721278e+01 4.403734e-06 1.033487e+03 1.672449e-04 
11 1.567755e+06 2.537034e-01 2.662767e+06 4.309047e-01 2.330972e+06 3.772118e-01 2.743572e+06 4.439810e-01 2.359129e+06 3.817683e-01 2.593272e+04 4.196586e-03 1.932805e+03 3.127779e-04 2.675535e+04 4.329710e-03 2.846661e+03 4.606636e-04 
12 3.225263e+05 5.219312e-02 6.543594e+05 1.058923e-01 2.684748e+05 4.344618e-02 5.644210e+05 9.133795e-02 3.735350e+05 6.044764e-02 3.966369e+03 6.418613e-04 2.429193e+02 3.931064e-05 1.341224e+03 2.170449e-04 1.215255e+03 1.966597e-04 
13 2.610507e+05 4.224478e-02 6.773450e+05 1.096120e-01 9.559861e+04 1.547033e-02 4.568388e+05 7.392836e-02 2.228202e+05 3.605808e-02 4.131131e+03 6.685241e-04 6.492538e+01 1.050661e-05 1.373867e+02 2.223272e-05 1.058972e+03 1.713692e-04 
14 3.445432e+05 5.575602e-02 7.624469e+05 1.233837e-01 5.975522e+04 9.669944e-03 6.029506e+05 9.757304e-02 3.483548e+05 5.637284e-02 4.840989e+03 7.833975e-04 1.212343e+01 1.961886e-06 7.176301e+02 1.161312e-04 2.534973e+03 4.102243e-04 
15 8.482095e+05 1.372623e-01 1.379999e+06 2.233196e-01 2.481174e+05 4.015183e-02 1.484367e+06 2.402090e-01 5.753290e+05 9.310314e-02 9.643213e+03 1.560522e-03 3.383874e+01 5.475985e-06 7.486763e+03 1.211552e-03 2.565141e+03 4.151063e-04 
16 3.116223e+05 5.042857e-02 7.885379e+05 1.276059e-01 1.034679e+05 1.674379e-02 5.453391e+05 8.825000e-02 2.131259e+05 3.448930e-02 8.832853e+00 1.429384e-06 1.380489e+01 2.233990e-06 0.000000e+00 0.000000e+00 8.861187e+02 1.433970e-04 
17 1.667282e+05 2.698095e-02 7.068084e+05 1.143799e-01 2.644399e+04 4.279323e-03 2.917744e+05 4.721666e-02 1.436910e+05 2.325293e-02 1.687434e+02 2.730706e-05 3.872997e+00 6.267514e-07 0.000000e+00 0.000000e+00 1.004960e+03 1.626286e-04 
18 1.520162e+05 2.460016e-02 6.897955e+05 1.116268e-01 0.000000e+00 0.000000e+00 2.660284e+05 4.305029e-02 1.292984e+05 2.092383e-02 3.444760e+02 5.574515e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.248285e+03 2.020049e-04 
19 5.147606e+04 8.330162e-03 1.658096e+05 2.683229e-02 0.000000e+00 0.000000e+00 9.008311e+04 1.457778e-02 1.292984e+05 2.092383e-02 4.711802e+02 7.624917e-05 0.000000e+00 0.000000e+00 6.124828e+00 9.911559e-07 1.248285e+03 2.020049e-04 
20 5.761202e+04 9.323118e-03 1.558185e+05 2.521547e-02 0.000000e+00 0.000000e+00 1.008210e+05 1.631546e-02 1.292984e+05 2.092383e-02 6.176697e+02 9.995497e-05 0.000000e+00 0.000000e+00 3.273531e+01 5.297422e-06 1.248285e+03 2.020049e-04 
21 1.339383e+05 2.167469e-02 7.068114e+05 1.143804e-01 1.895948e+04 3.068135e-03 2.343921e+05 3.793071e-02 1.399682e+05 2.265048e-02 1.351421e+03 2.186949e-04 2.297195e+00 3.717457e-07 0.000000e+00 0.000000e+00 1.002755e+03 1.622718e-04 
22 5.325538e+04 8.618100e-03 1.526557e+05 2.470365e-02 2.879128e+04 4.659176e-03 9.319691e+04 1.508168e-02 1.669764e+05 2.702112e-02 5.317151e+02 8.604529e-05 2.835087e+00 4.587906e-07 1.274957e+01 2.063211e-06 9.193961e+02 1.487821e-04 
23 1.422754e+05 2.302385e-02 7.003483e+05 1.133345e-01 2.487123e+05 4.024810e-02 2.489819e+05 4.029173e-02 1.473117e+05 2.383886e-02 1.239847e+03 2.006394e-04 6.059432e+02 9.805732e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
24 2.446231e+06 3.958635e-01 4.254861e+06 6.885468e-01 4.141850e+06 6.702586e-01 4.280903e+06 6.927611e-01 4.226928e+06 6.840265e-01 4.193072e+04 6.785477e-03 4.174116e+04 6.754801e-03 4.180372e+04 6.764925e-03 4.223677e+04 6.835005e-03 
25 1.134606e+05 1.836087e-02 4.497670e+05 7.278396e-02 2.523493e+05 4.083665e-02 1.985561e+05 3.213152e-02 3.321096e+05 5.374394e-02 1.086762e+03 1.758662e-04 3.693334e+02 5.976772e-05 0.000000e+00 0.000000e+00 8.918127e+02 1.443184e-04 
26 1.330348e+05 2.152848e-02 6.027032e+05 9.753300e-02 2.029957e+05 3.284996e-02 2.328109e+05 3.767484e-02 2.133700e+05 3.452880e-02 1.133445e+03 1.834208e-04 5.321342e+01 8.611310e-06 0.000000e+00 0.000000e+00 4.133458e+02 6.689007e-05 
27 1.480607e+05 2.396006e-02 6.778733e+05 1.096975e-01 0.000000e+00 0.000000e+00 2.591063e+05 4.193011e-02 1.292984e+05 2.092383e-02 6.383820e+02 1.033068e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.248285e+03 2.020049e-04 
28 8.145848e+04 1.318209e-02 2.609003e+05 4.222044e-02 0.000000e+00 0.000000e+00 1.425523e+05 2.306866e-02 1.292984e+05 2.092383e-02 6.652293e+02 1.076513e-04 0.000000e+00 0.000000e+00 3.690625e+01 5.972388e-06 1.248285e+03 2.020049e-04 
29 7.335817e+04 1.187125e-02 2.360402e+05 3.819742e-02 2.954764e+05 4.781575e-02 1.283768e+05 2.077469e-02 4.604844e+05 7.451831e-02 6.293208e+02 1.018404e-04 2.010291e+02 3.253171e-05 2.851126e+01 4.613861e-06 6.957125e+02 1.125843e-04 
30 2.507117e+06 4.057164e-01 4.452892e+06 7.205933e-01 4.124514e+06 6.674532e-01 4.387454e+06 7.100038e-01 4.051088e+06 6.555711e-01 4.517724e+04 7.310849e-03 1.127784e+04 1.825047e-03 4.226604e+04 6.839740e-03 1.097344e+04 1.775787e-03 
31 2.561034e+05 4.144417e-02 7.566538e+05 1.224462e-01 5.812895e+05 9.406771e-02 4.481809e+05 7.252729e-02 5.255684e+05 8.505059e-02 1.809874e+04 2.928845e-03 9.589671e+02 1.551857e-04 0.000000e+00 0.000000e+00 1.326176e+03 2.146097e-04 
