# TMM strip-by-strip overall calibration constants
# correction factor definition: q_cal = q_raw * correction
# correction = q_ref / q_i
# RunID view strip correction err_correction
677 X 349 1.01366 0.00530042
677 X 350 0.982611 0.00481124
677 X 351 0.998123 0.00509636
677 X 352 0.961291 0.00525909
677 X 353 0.960898 0.00514063
677 X 354 0.929402 0.00457149
677 X 355 0.922527 0.00443144
677 X 356 0.900118 0.00405593
677 X 357 1 0
677 Y 0 1 0
677 Y 1 0.859987 0.00227288
677 Y 2 0.890196 0.00279133
677 Y 3 0.892749 0.00205012
677 Y 4 0.903731 0.00199607
677 Y 5 0.874346 0.00187615
677 Y 6 0.920728 0.0020073
677 Y 7 0.904206 0.00156096
677 Y 8 0.932249 0.00169881
677 Y 9 0.930084 0.00169169
677 Y 10 0.987015 0.00197265
677 Y 11 0.988734 0.00167512
677 Y 12 0.961344 0.00128404
677 Y 13 0.970783 0.00123988
677 Y 14 0.960784 0.00119155
677 Y 15 0.964526 0.001119
677 Y 16 0.966041 0.00102095
677 Y 17 0.973078 0.000820299
677 Y 18 0.960254 0.000767232
677 Y 19 0.994733 0.000793789
677 Y 20 1.0402 0.00081624
677 Y 21 1.0275 0.000784507
677 Y 22 0.98241 0.000754846
677 Y 23 0.928883 0.000679445
677 Y 24 0.954004 0.000723005
677 Y 25 0.917693 0.000666647
677 Y 26 0.964127 0.000707778
677 Y 27 0.903072 0.000656369
677 Y 28 0.929544 0.000679268
677 Y 29 0.955788 0.000699045
677 Y 30 1.02256 0.000756656
677 Y 31 0.961752 0.000658626
677 Y 32 0.916247 0.000620553
677 Y 33 0.694398 0.000451297
677 Y 34 0.847687 0.000562682
677 Y 35 0.815106 0.000505917
677 Y 36 0.877459 0.000542198
677 Y 37 0.884643 0.000592559
677 Y 38 0.90402 0.000568528
677 Y 39 0.930028 0.000572676
677 Y 40 1.11948 0.00082439
677 Y 41 0.940052 0.00054105
677 Y 42 1.14104 0.000975261
677 Y 43 0.818509 0.000453913
677 Y 44 0.898423 0.000596564
677 Y 45 0.826417 0.00047206
677 Y 46 0.929548 0.000647256
677 Y 47 0.830038 0.000528932
677 Y 48 0.876678 0.000555389
677 Y 49 0.962384 0.000668237
677 Y 50 1.09367 0.000710045
677 Y 51 1.04903 0.000727186
677 Y 52 0.93481 0.000597247
677 Y 53 0.858402 0.00055999
677 Y 54 0.847733 0.000558527
677 Y 55 0.860588 0.000549789
677 Y 56 0.830384 0.000515618
677 Y 57 0.884652 0.000554574
677 Y 58 0.837346 0.000552205
677 Y 59 0.916059 0.000584624
677 Y 60 0.955699 0.000611399
677 Y 61 0.98103 0.000626784
677 Y 62 0.838551 0.000475402
677 Y 63 0.814876 0.000497183
677 Y 64 0.834559 0.000479175
677 Y 65 0.869214 0.000526579
677 Y 66 0.905745 0.000565227
677 Y 67 0.843638 0.00052037
677 Y 68 0.866469 0.000622349
677 Y 69 0.886311 0.000566287
677 Y 70 0.950698 0.000905027
677 Y 71 1.03663 0.00069408
677 Y 72 0.926542 0.000662493
677 Y 73 0.859295 0.000457547
677 Y 74 0.859141 0.000746782
677 Y 75 0.853473 0.000509599
677 Y 76 0.924653 0.000638631
677 Y 77 0.87496 0.000449423
677 Y 78 0.972957 0.000559728
677 Y 79 0.929483 0.000484291
677 Y 80 1.11155 0.000633046
677 Y 81 1.04212 0.000657574
677 Y 82 0.913208 0.00048913
677 Y 83 0.733054 0.000316471
677 Y 84 1.85604 0.00127668
677 Y 85 0.552987 0.000218822
677 Y 86 6.27056 0.0117188
677 Y 87 0.60679 0.000246331
677 Y 88 0.816902 0.000421115
677 Y 89 0.845967 0.000398632
677 Y 90 1.07753 0.000540092
677 Y 91 0.957052 0.000471148
677 Y 92 0.931947 0.000466053
677 Y 93 0.816563 0.000387004
677 Y 94 0.879189 0.000423506
677 Y 95 0.870678 0.00040383
677 Y 96 0.911841 0.000459896
677 Y 97 0.845593 0.00037733
677 Y 98 0.847806 0.000373803
677 Y 99 0.880008 0.000398402
677 Y 100 0.997473 0.000435419
677 Y 101 1.00158 0.000423014
677 Y 102 0.890006 0.000359772
677 Y 103 0.836186 0.000333065
677 Y 104 0.825948 0.000321451
677 Y 105 0.851574 0.000331248
677 Y 106 0.807674 0.000306853
677 Y 107 0.966879 0.000409537
677 Y 108 0.937553 0.000422187
677 Y 109 1.04734 0.00045249
677 Y 110 1.17805 0.000583244
677 Y 111 1.14932 0.000498455
677 Y 112 1.05278 0.000439999
677 Y 113 0.950969 0.000369439
677 Y 114 0.925133 0.000374184
677 Y 115 0.899377 0.000369227
677 Y 116 0.927571 0.000371311
677 Y 117 0.884165 0.000348864
677 Y 118 0.91654 0.00036336
677 Y 119 0.945115 0.000380503
677 Y 120 1.06303 0.000426846
677 Y 121 1.1029 0.000417975
677 Y 122 0.483733 0.000190586
677 Y 123 0.72366 0.000570953
677 Y 124 0.685646 0.000451383
677 Y 125 0.706319 0.00052989
677 Y 126 0.695915 0.000434523
677 Y 127 0.709548 0.000522243
677 Y 128 0.71445 0.000533145
677 Y 129 0.799744 0.000627662
677 Y 130 0.947811 0.000814424
677 Y 131 0.938361 0.000769704
677 Y 132 0.836299 0.000623938
677 Y 133 0.761357 0.000536662
677 Y 134 0.80181 0.000513911
677 Y 135 0.809051 0.000580323
677 Y 136 0.86745 0.000675767
677 Y 137 0.853367 0.000638647
677 Y 138 0.890401 0.000604488
677 Y 139 0.978803 0.000649287
677 Y 140 1.13082 0.000818442
677 Y 141 1.14997 0.000784457
677 Y 142 1.0198 0.000743595
677 Y 143 0.968913 0.000628446
677 Y 144 0.942533 0.000621775
677 Y 145 0.987719 0.000679869
677 Y 146 0.957731 0.000588721
677 Y 147 1.00823 0.000617541
677 Y 148 0.974828 0.000652591
677 Y 149 0.983207 0.00061288
677 Y 150 1.14745 0.00080417
677 Y 151 1.25229 0.000985437
677 Y 152 1.02386 0.000674174
677 Y 153 0.900411 0.000575344
677 Y 154 0.935481 0.000502734
677 Y 155 0.878386 0.000548397
677 Y 156 0.92304 0.000471269
677 Y 157 0.901223 0.000553174
677 Y 158 0.918874 0.000507201
677 Y 159 0.942255 0.000595129
677 Y 160 1.11888 0.000669045
677 Y 161 1.11609 0.000700864
677 Y 162 0.945602 0.000484159
677 Y 163 0.945722 0.000482059
677 Y 164 0.891871 0.000497771
677 Y 165 0.94501 0.000491558
677 Y 166 0.916534 0.000484371
677 Y 167 0.922599 0.000474682
677 Y 168 0.922537 0.000498196
677 Y 169 0.979744 0.000534555
677 Y 170 1.13537 0.000662923
677 Y 171 1.12548 0.00063868
677 Y 172 0.984891 0.000487778
677 Y 173 0.896494 0.000459838
677 Y 174 0.96193 0.000467337
677 Y 175 0.881113 0.000435684
677 Y 176 0.970786 0.000506396
677 Y 177 0.903257 0.000445124
677 Y 178 0.98063 0.000532128
677 Y 179 1.01742 0.000581669
677 Y 180 1.1722 0.000696498
677 Y 181 1.42093 0.000844926
677 Y 182 1.03552 0.00059177
677 Y 183 1.25252 0.00071291
677 Y 184 0.965723 0.00052775
677 Y 185 1.29055 0.000743372
677 Y 186 0.982242 0.000531877
677 Y 187 1.29814 0.000743238
677 Y 188 1.00122 0.000519246
677 Y 189 1.23929 0.000826666
677 Y 190 1.23432 0.000758091
677 Y 191 1.31997 0.000975191
677 Y 192 1.07847 0.000601019
677 Y 193 1.28006 0.000749168
