# TMM strip-by-strip overall calibration constants
# correction factor definition: q_cal = q_raw * correction
# correction = q_ref / q_i
# RunID view strip correction err_correction
677 Y 259 1.08638 0.000887818
677 Y 260 1.29648 0.0011575
677 Y 261 1.2441 0.00112391
677 Y 262 1.12946 0.0010653
677 Y 263 0.897008 0.000644585
677 Y 264 0.937439 0.000686585
677 Y 265 0.894023 0.000704159
677 Y 266 0.965559 0.000808206
677 Y 267 0.915667 0.000685709
677 Y 268 0.937052 0.00072385
677 Y 269 0.940187 0.000824873
677 Y 270 1.18129 0.00106786
677 Y 271 1.11029 0.000988796
677 Y 272 0.944322 0.000833315
677 Y 273 0.904429 0.000786723
677 Y 274 0.918246 0.000799593
677 Y 275 0.922737 0.00087065
677 Y 276 0.887565 0.000789322
677 Y 277 0.922486 0.000812889
677 Y 278 0.892714 0.000807308
677 Y 279 0.945195 0.0008279
677 Y 280 1.08175 0.0010126
677 Y 281 1.09323 0.00099538
677 Y 282 0.895962 0.000801582
677 Y 283 0.870468 0.00076331
677 Y 284 0.840086 0.000736732
677 Y 285 0.818112 0.000720554
677 Y 286 0.834998 0.000743957
677 Y 287 0.86215 0.000869498
677 Y 288 0.78877 0.000668759
677 Y 289 0.886763 0.00082123
677 Y 290 0.857325 0.000718808
677 Y 291 0.983679 0.000991315
677 Y 292 0.760112 0.000621147
677 Y 293 0.853531 0.000858344
677 Y 294 0.74351 0.000646933
677 Y 295 0.75765 0.000625129
677 Y 296 0.629095 0.000900407
677 Y 297 0.783136 0.000706414
677 Y 298 0.584659 0.00160104
677 Y 299 0.805217 0.00079339
677 Y 300 1 0
677 Y 301 0.890352 0.000905426
677 Y 302 0.639743 0.00322486
677 Y 303 0.739121 0.000689828
677 Y 304 1.55259 0.00493928
677 Y 305 0.77761 0.000846953
677 Y 306 0.741437 0.0108327
677 Y 307 0.761007 0.000768078
677 Y 308 0.565122 0.0022472
677 Y 309 0.824751 0.000893345
677 Y 310 0.785634 0.00793297
677 Y 311 0.842225 0.00102516
677 Y 312 0.687471 0.000798819
677 Y 313 0.764692 0.000845343
677 Y 314 0.747344 0.00083465
677 Y 315 0.761408 0.000847628
677 Y 316 0.717654 0.00077862
677 Y 317 0.744128 0.000821419
677 Y 318 0.700927 0.000753601
677 Y 319 0.725992 0.000790326
677 Y 320 0.736882 0.00106756
677 Y 321 0.728437 0.000924004
677 Y 322 0.67965 0.00085683
677 Y 323 0.631112 0.000617038
677 Y 324 0.620647 0.000689352
677 Y 325 0.528754 0.000561812
677 Y 326 0.557726 0.000645014
677 Y 327 0.581211 0.000615679
677 Y 328 0.613113 0.000774255
677 Y 329 0.624069 0.000785351
677 Y 330 0.700745 0.00127523
677 Y 331 0.690909 0.00131965
677 Y 332 0.689619 0.00108599
677 Y 333 0.689019 0.00109282
677 Y 334 0.673001 0.00100677
677 Y 335 0.713125 0.00121952
677 Y 336 0.708262 0.00115687
677 Y 337 0.728618 0.00133374
677 Y 338 0.704972 0.00116375
677 Y 339 0.750766 0.00163128
677 Y 340 0.771568 0.00227604
677 Y 341 0.769892 0.00222053
677 Y 342 0.72787 0.00169209
677 Y 343 0.746992 0.00209709
677 Y 344 0.768401 0.00270198
677 Y 345 0.726023 0.00208386
677 Y 346 0.728652 0.00243387
677 Y 347 0.742172 0.00240051
677 Y 348 0.738075 0.00280732
677 Y 349 0.72769 0.0017914
677 Y 350 0.766828 0.00263658
677 Y 351 0.786138 0.003285
677 Y 352 0.751243 0.00263379
677 Y 353 0.721089 0.00227252
677 Y 354 0.692695 0.00176655
677 Y 355 0.71826 0.00277157
677 Y 356 0.700227 0.00224632
677 Y 357 0.690937 0.00247226
